route_id,service_id,trip_id,trip_headsign,trip_short_name,direction_id,block_id,shape_id,wheelchair_accessible,bikes_allowed
Blue,1,2962156,BAYPOINTE,,0,9001,100072,0,0
Blue,210402,2962477,BAYPOINTE,,0,9001,100072,0,0
Blue,1,2960250,BAYPOINTE,,0,9002,100072,0,0
Blue,210402,2962478,BAYPOINTE,,0,9002,100072,0,0
Blue,1,2960249,BAYPOINTE,,0,9004,100072,0,0
Blue,210402,2954915,BAYPOINTE,,0,9003,100072,0,0
Blue,210403,2963922,BAYPOINTE,,0,9003,100072,0,0
Blue,1,2960248,BAYPOINTE,,0,9005,100072,0,0
Blue,210402,2954916,BAYPOINTE,,0,9004,100072,0,0
Blue,210403,2963923,BAYPOINTE,,0,9004,100072,0,0
Blue,1,2960247,BAYPOINTE,,0,9006,100072,0,0
Blue,1,2960246,BAYPOINTE,,0,9007,100072,0,0
Blue,210402,2954887,BAYPOINTE,,0,9005,100072,0,0
Blue,210403,2963894,BAYPOINTE,,0,9005,100072,0,0
Blue,1,2960245,BAYPOINTE,,0,9001,100072,0,0
Blue,210402,2954888,BAYPOINTE,,0,9001,100072,0,0
Blue,210403,2963895,BAYPOINTE,,0,9001,100072,0,0
Blue,1,2960244,BAYPOINTE,,0,9002,100072,0,0
Blue,1,2960243,BAYPOINTE,,0,9003,100072,0,0
Blue,210402,2954889,BAYPOINTE,,0,9002,100072,0,0
Blue,210403,2963896,BAYPOINTE,,0,9002,100072,0,0
Blue,1,2960242,BAYPOINTE,,0,9004,100072,0,0
Blue,210402,2954890,BAYPOINTE,,0,9003,100072,0,0
Blue,210403,2963897,BAYPOINTE,,0,9003,100072,0,0
Blue,1,2960241,BAYPOINTE,,0,9005,100072,0,0
Blue,1,2960240,BAYPOINTE,,0,9006,100072,0,0
Blue,210402,2954891,BAYPOINTE,,0,9004,100072,0,0
Blue,210403,2963898,BAYPOINTE,,0,9004,100072,0,0
Blue,1,2960239,BAYPOINTE,,0,9007,100072,0,0
Blue,210402,2954892,BAYPOINTE,,0,9005,100072,0,0
Blue,210403,2963899,BAYPOINTE,,0,9005,100072,0,0
Blue,1,2960238,BAYPOINTE,,0,9001,100072,0,0
Blue,1,2960237,BAYPOINTE,,0,9002,100072,0,0
Blue,210402,2954893,BAYPOINTE,,0,9001,100072,0,0
Blue,210403,2963900,BAYPOINTE,,0,9001,100072,0,0
Blue,1,2960236,BAYPOINTE,,0,9003,100072,0,0
Blue,210402,2954894,BAYPOINTE,,0,9002,100072,0,0
Blue,210403,2963901,BAYPOINTE,,0,9002,100072,0,0
Blue,1,2960235,BAYPOINTE,,0,9004,100072,0,0
Blue,1,2960234,BAYPOINTE,,0,9005,100072,0,0
Blue,210402,2954895,BAYPOINTE,,0,9003,100072,0,0
Blue,210403,2963902,BAYPOINTE,,0,9003,100072,0,0
Blue,1,2960233,BAYPOINTE,,0,9006,100072,0,0
Blue,210402,2954896,BAYPOINTE,,0,9004,100072,0,0
Blue,210403,2963903,BAYPOINTE,,0,9004,100072,0,0
Blue,1,2960232,BAYPOINTE,,0,9007,100072,0,0
Blue,1,2960231,BAYPOINTE,,0,9001,100072,0,0
Blue,210402,2954897,BAYPOINTE,,0,9005,100072,0,0
Blue,210403,2963904,BAYPOINTE,,0,9005,100072,0,0
Blue,1,2960230,BAYPOINTE,,0,9002,100072,0,0
Blue,210402,2954898,BAYPOINTE,,0,9001,100072,0,0
Blue,210403,2963905,BAYPOINTE,,0,9001,100072,0,0
Blue,1,2960229,BAYPOINTE,,0,9003,100072,0,0
Blue,1,2960228,BAYPOINTE,,0,9004,100072,0,0
Blue,210402,2954899,BAYPOINTE,,0,9002,100072,0,0
Blue,210403,2963906,BAYPOINTE,,0,9002,100072,0,0
Blue,1,2960227,BAYPOINTE,,0,9005,100072,0,0
Blue,210402,2954900,BAYPOINTE,,0,9003,100072,0,0
Blue,210403,2963907,BAYPOINTE,,0,9003,100072,0,0
Blue,1,2960226,BAYPOINTE,,0,9006,100072,0,0
Blue,1,2960225,BAYPOINTE,,0,9007,100072,0,0
Blue,210402,2954901,BAYPOINTE,,0,9004,100072,0,0
Blue,210403,2963908,BAYPOINTE,,0,9004,100072,0,0
Blue,1,2960224,BAYPOINTE,,0,9001,100072,0,0
Blue,210402,2954902,BAYPOINTE,,0,9005,100072,0,0
Blue,210403,2963909,BAYPOINTE,,0,9005,100072,0,0
Blue,1,2960223,BAYPOINTE,,0,9002,100072,0,0
Blue,1,2960222,BAYPOINTE,,0,9003,100072,0,0
Blue,210402,2954903,BAYPOINTE,,0,9001,100072,0,0
Blue,210403,2963910,BAYPOINTE,,0,9001,100072,0,0
Blue,1,2960221,BAYPOINTE,,0,9004,100072,0,0
Blue,210402,2954904,BAYPOINTE,,0,9002,100072,0,0
Blue,210403,2963911,BAYPOINTE,,0,9002,100072,0,0
Blue,1,2960220,BAYPOINTE,,0,9005,100072,0,0
Blue,1,2960219,BAYPOINTE,,0,9006,100072,0,0
Blue,210402,2954905,BAYPOINTE,,0,9003,100072,0,0
Blue,210403,2963912,BAYPOINTE,,0,9003,100072,0,0
Blue,1,2960218,BAYPOINTE,,0,9007,100072,0,0
Blue,210402,2954906,BAYPOINTE,,0,9004,100072,0,0
Blue,210403,2963913,BAYPOINTE,,0,9004,100072,0,0
Blue,1,2960217,BAYPOINTE,,0,9001,100072,0,0
Blue,1,2960216,BAYPOINTE,,0,9002,100072,0,0
Blue,210402,2954907,BAYPOINTE,,0,9005,100072,0,0
Blue,210403,2963914,BAYPOINTE,,0,9005,100072,0,0
Blue,1,2960215,BAYPOINTE,,0,9003,100072,0,0
Blue,210402,2954908,BAYPOINTE,,0,9001,100072,0,0
Blue,210403,2963915,BAYPOINTE,,0,9001,100072,0,0
Blue,1,2960214,BAYPOINTE,,0,9004,100072,0,0
Blue,1,2960213,BAYPOINTE,,0,9005,100072,0,0
Blue,210402,2954909,BAYPOINTE,,0,9002,100072,0,0
Blue,210403,2963916,BAYPOINTE,,0,9002,100072,0,0
Blue,1,2960212,BAYPOINTE,,0,9006,100072,0,0
Blue,210402,2954910,BAYPOINTE,,0,9003,100072,0,0
Blue,210403,2963917,BAYPOINTE,,0,9003,100072,0,0
Blue,1,2960211,BAYPOINTE,,0,9007,100072,0,0
Blue,1,2960210,BAYPOINTE,,0,9001,100072,0,0
Blue,210402,2954911,BAYPOINTE,,0,9004,100072,0,0
Blue,210403,2963918,BAYPOINTE,,0,9004,100072,0,0
Blue,1,2960209,BAYPOINTE,,0,9002,100072,0,0
Blue,210402,2954912,BAYPOINTE,,0,9005,100072,0,0
Blue,210403,2963919,BAYPOINTE,,0,9005,100072,0,0
Blue,1,2960208,BAYPOINTE,,0,9003,100072,0,0
Blue,210402,2954913,BAYPOINTE,,0,9001,100072,0,0
Blue,210403,2963920,BAYPOINTE,,0,9001,100072,0,0
Blue,1,2960207,BAYPOINTE,,0,9005,100072,0,0
Blue,210402,2954914,BAYPOINTE,,0,9002,100072,0,0
Blue,210403,2963921,BAYPOINTE,,0,9002,100072,0,0
Blue,1,2960206,BAYPOINTE,,0,9006,100072,0,0
Blue,210402,2962573,BAYPOINTE,,0,9003,100072,0,0
Blue,210403,2963926,BAYPOINTE,,0,9003,100072,0,0
Blue,1,2960205,BAYPOINTE,,0,9001,100072,0,0
Blue,210402,2962574,BAYPOINTE,,0,9005,100072,0,0
Blue,210403,2963927,BAYPOINTE,,0,9005,100072,0,0
Blue,1,2960204,BAYPOINTE,,0,9002,100072,0,0
Blue,210402,2962575,BAYPOINTE,,0,9001,100072,0,0
Blue,210403,2963928,BAYPOINTE,,0,9001,100072,0,0
Blue,1,2960203,BAYPOINTE,,0,9003,100072,0,0
Blue,210402,2962576,BAYPOINTE,,0,9002,100071,0,0
Blue,210403,2963929,BAYPOINTE,,0,9002,100071,0,0
Blue,1,2960202,BAYPOINTE,,0,9006,100072,0,0
Blue,1,2960201,BAYPOINTE,,0,9001,100071,0,0
Blue,210402,2962578,BAYPOINTE,,0,9003,100071,0,0
Blue,1,2960200,BAYPOINTE,,0,9003,100071,0,0
Blue,210402,2962579,BAYPOINTE,,0,9024,100071,0,0
Blue,1,2960906,SANTA TERESA,,1,9004,100075,0,0
Blue,210402,2962570,SANTA TERESA,,1,9004,100075,0,0
Blue,1,2960302,SANTA TERESA,,1,9006,100075,0,0
Blue,1,2960301,SANTA TERESA,,1,9001,100074,0,0
Blue,210402,2954947,SANTA TERESA,,1,9001,100074,0,0
Blue,1,2960300,SANTA TERESA,,1,9002,100074,0,0
Blue,210402,2954917,SANTA TERESA,,1,9002,100074,0,0
Blue,210403,2963932,SANTA TERESA,,1,9002,100074,0,0
Blue,1,2960299,SANTA TERESA,,1,9004,100074,0,0
Blue,210402,2954918,SANTA TERESA,,1,9003,100074,0,0
Blue,1,2960304,SANTA TERESA,,1,9003,100075,0,0
Blue,210403,2963933,SANTA TERESA,,1,9003,100074,0,0
Blue,1,2960298,SANTA TERESA,,1,9005,100074,0,0
Blue,210402,2954919,SANTA TERESA,,1,9004,100074,0,0
Blue,210403,2963934,SANTA TERESA,,1,9004,100074,0,0
Blue,1,2960297,SANTA TERESA,,1,9006,100074,0,0
Blue,1,2960296,SANTA TERESA,,1,9007,100074,0,0
Blue,210402,2954920,SANTA TERESA,,1,9005,100074,0,0
Blue,210403,2963935,SANTA TERESA,,1,9005,100074,0,0
Blue,1,2960295,SANTA TERESA,,1,9001,100074,0,0
Blue,210402,2954921,SANTA TERESA,,1,9001,100074,0,0
Blue,210403,2963936,SANTA TERESA,,1,9001,100074,0,0
Blue,1,2960294,SANTA TERESA,,1,9002,100074,0,0
Blue,1,2960293,SANTA TERESA,,1,9003,100074,0,0
Blue,210402,2954922,SANTA TERESA,,1,9002,100074,0,0
Blue,210403,2963937,SANTA TERESA,,1,9002,100074,0,0
Blue,1,2960292,SANTA TERESA,,1,9004,100074,0,0
Blue,210402,2954923,SANTA TERESA,,1,9003,100074,0,0
Blue,210403,2963938,SANTA TERESA,,1,9003,100074,0,0
Blue,1,2960291,SANTA TERESA,,1,9005,100074,0,0
Blue,1,2960290,SANTA TERESA,,1,9006,100074,0,0
Blue,210402,2954924,SANTA TERESA,,1,9004,100074,0,0
Blue,210403,2963939,SANTA TERESA,,1,9004,100074,0,0
Blue,1,2960289,SANTA TERESA,,1,9007,100074,0,0
Blue,210402,2954925,SANTA TERESA,,1,9005,100074,0,0
Blue,210403,2963940,SANTA TERESA,,1,9005,100074,0,0
Blue,1,2960288,SANTA TERESA,,1,9001,100074,0,0
Blue,1,2960287,SANTA TERESA,,1,9002,100074,0,0
Blue,210402,2954926,SANTA TERESA,,1,9001,100074,0,0
Blue,210403,2963941,SANTA TERESA,,1,9001,100074,0,0
Blue,1,2960286,SANTA TERESA,,1,9003,100074,0,0
Blue,210402,2954927,SANTA TERESA,,1,9002,100074,0,0
Blue,210403,2963942,SANTA TERESA,,1,9002,100074,0,0
Blue,1,2960285,SANTA TERESA,,1,9004,100074,0,0
Blue,1,2960284,SANTA TERESA,,1,9005,100074,0,0
Blue,210402,2954928,SANTA TERESA,,1,9003,100074,0,0
Blue,210403,2963943,SANTA TERESA,,1,9003,100074,0,0
Blue,1,2960283,SANTA TERESA,,1,9006,100074,0,0
Blue,210402,2954929,SANTA TERESA,,1,9004,100074,0,0
Blue,210403,2963944,SANTA TERESA,,1,9004,100074,0,0
Blue,1,2960282,SANTA TERESA,,1,9007,100074,0,0
Blue,1,2960281,SANTA TERESA,,1,9001,100074,0,0
Blue,210402,2954930,SANTA TERESA,,1,9005,100074,0,0
Blue,210403,2963945,SANTA TERESA,,1,9005,100074,0,0
Blue,1,2960280,SANTA TERESA,,1,9002,100074,0,0
Blue,210402,2954931,SANTA TERESA,,1,9001,100074,0,0
Blue,210403,2963946,SANTA TERESA,,1,9001,100074,0,0
Blue,1,2960279,SANTA TERESA,,1,9003,100074,0,0
Blue,1,2960278,SANTA TERESA,,1,9004,100074,0,0
Blue,210402,2954932,SANTA TERESA,,1,9002,100074,0,0
Blue,210403,2963947,SANTA TERESA,,1,9002,100074,0,0
Blue,1,2960277,SANTA TERESA,,1,9005,100074,0,0
Blue,210402,2954933,SANTA TERESA,,1,9003,100074,0,0
Blue,210403,2963948,SANTA TERESA,,1,9003,100074,0,0
Blue,1,2960276,SANTA TERESA,,1,9006,100074,0,0
Blue,1,2960275,SANTA TERESA,,1,9007,100074,0,0
Blue,210402,2954934,SANTA TERESA,,1,9004,100074,0,0
Blue,210403,2963949,SANTA TERESA,,1,9004,100074,0,0
Blue,1,2960274,SANTA TERESA,,1,9001,100074,0,0
Blue,210402,2954935,SANTA TERESA,,1,9005,100074,0,0
Blue,210403,2963950,SANTA TERESA,,1,9005,100074,0,0
Blue,1,2960273,SANTA TERESA,,1,9002,100074,0,0
Blue,1,2960272,SANTA TERESA,,1,9003,100074,0,0
Blue,210402,2954936,SANTA TERESA,,1,9001,100074,0,0
Blue,210403,2963951,SANTA TERESA,,1,9001,100074,0,0
Blue,1,2960271,SANTA TERESA,,1,9004,100074,0,0
Blue,210402,2954937,SANTA TERESA,,1,9002,100074,0,0
Blue,210403,2963952,SANTA TERESA,,1,9002,100074,0,0
Blue,1,2960270,SANTA TERESA,,1,9005,100074,0,0
Blue,1,2960269,SANTA TERESA,,1,9006,100074,0,0
Blue,210402,2954938,SANTA TERESA,,1,9003,100074,0,0
Blue,210403,2963953,SANTA TERESA,,1,9003,100074,0,0
Blue,1,2960268,SANTA TERESA,,1,9007,100074,0,0
Blue,210402,2954939,SANTA TERESA,,1,9004,100074,0,0
Blue,210403,2963954,SANTA TERESA,,1,9004,100074,0,0
Blue,1,2960267,SANTA TERESA,,1,9001,100074,0,0
Blue,1,2960266,SANTA TERESA,,1,9002,100074,0,0
Blue,210402,2954940,SANTA TERESA,,1,9005,100074,0,0
Blue,210403,2963955,SANTA TERESA,,1,9005,100074,0,0
Blue,1,2960265,SANTA TERESA,,1,9003,100074,0,0
Blue,210402,2954941,SANTA TERESA,,1,9001,100074,0,0
Blue,210403,2963956,SANTA TERESA,,1,9001,100074,0,0
Blue,1,2960264,SANTA TERESA,,1,9004,100074,0,0
Blue,1,2960263,SANTA TERESA,,1,9005,100074,0,0
Blue,210402,2954942,SANTA TERESA,,1,9002,100074,0,0
Blue,210403,2963957,SANTA TERESA,,1,9002,100074,0,0
Blue,1,2960262,SANTA TERESA,,1,9006,100074,0,0
Blue,210402,2954943,SANTA TERESA,,1,9003,100074,0,0
Blue,210403,2963958,SANTA TERESA,,1,9003,100074,0,0
Blue,1,2960261,SANTA TERESA,,1,9007,100074,0,0
Blue,1,2960260,SANTA TERESA,,1,9001,100074,0,0
Blue,210402,2954944,SANTA TERESA,,1,9004,100074,0,0
Blue,210403,2963959,SANTA TERESA,,1,9004,100074,0,0
Blue,1,2960259,SANTA TERESA,,1,9002,100074,0,0
Blue,210402,2954945,SANTA TERESA,,1,9005,100074,0,0
Blue,210403,2963960,SANTA TERESA,,1,9005,100074,0,0
Blue,1,2960258,SANTA TERESA,,1,9003,100074,0,0
Blue,210402,2954946,SANTA TERESA,,1,9001,100074,0,0
Blue,210403,2963961,SANTA TERESA,,1,9001,100074,0,0
Blue,1,2960257,SANTA TERESA,,1,9005,100074,0,0
Blue,210402,2962580,SANTA TERESA,,1,9002,100074,0,0
Blue,210403,2963964,SANTA TERESA,,1,9002,100074,0,0
Blue,1,2960256,SANTA TERESA,,1,9006,100074,0,0
Blue,210402,2962581,SANTA TERESA,,1,9003,100074,0,0
Blue,210403,2963965,SANTA TERESA,,1,9003,100074,0,0
Blue,1,2960255,SANTA TERESA,,1,9001,100074,0,0
Blue,1,2960254,SANTA TERESA,,1,9002,100074,0,0
Blue,210402,2962582,SANTA TERESA,,1,9024,100073,0,0
Blue,210403,2963966,SANTA TERESA,,1,9024,100073,0,0
Blue,1,2960303,SANTA TERESA,,1,9003,100074,0,0
Blue,210402,2962584,SANTA TERESA,,1,9021,100073,0,0
Blue,1,2960253,SANTA TERESA,,1,9026,100073,0,0
Blue,210402,2962585,SANTA TERESA,,1,9022,100073,0,0
Blue,1,2960252,SANTA TERESA,,1,9021,100073,0,0
Green,1,2960979,OLD IRONSIDES,,0,9030,100110,0,0
Green,1,2960378,OLD IRONSIDES,,0,9032,100110,0,0
Green,210402,2963143,OLD IRONSIDES,,0,9033,100110,0,0
Green,210403,2963382,OLD IRONSIDES,,0,9033,100110,0,0
Green,1,2960377,OLD IRONSIDES,,0,9033,100110,0,0
Green,210402,2956178,OLD IRONSIDES,,0,9034,100110,0,0
Green,210403,2963380,OLD IRONSIDES,,0,9034,100110,0,0
Green,1,2960376,OLD IRONSIDES,,0,9034,100110,0,0
Green,1,2960375,OLD IRONSIDES,,0,9035,100110,0,0
Green,210402,2956179,OLD IRONSIDES,,0,9030,100110,0,0
Green,210403,2963381,OLD IRONSIDES,,0,9030,100110,0,0
Green,1,2960374,OLD IRONSIDES,,0,9036,100110,0,0
Green,210402,2956151,OLD IRONSIDES,,0,9031,100110,0,0
Green,210403,2963353,OLD IRONSIDES,,0,9031,100110,0,0
Green,1,2960373,OLD IRONSIDES,,0,9037,100110,0,0
Green,1,2960372,OLD IRONSIDES,,0,9030,100110,0,0
Green,210402,2956152,OLD IRONSIDES,,0,9032,100110,0,0
Green,210403,2963354,OLD IRONSIDES,,0,9032,100110,0,0
Green,1,2960371,OLD IRONSIDES,,0,9031,100110,0,0
Green,210402,2956153,OLD IRONSIDES,,0,9033,100110,0,0
Green,210403,2963355,OLD IRONSIDES,,0,9033,100110,0,0
Green,1,2960370,OLD IRONSIDES,,0,9032,100110,0,0
Green,1,2960369,OLD IRONSIDES,,0,9033,100110,0,0
Green,210402,2956154,OLD IRONSIDES,,0,9034,100110,0,0
Green,210403,2963356,OLD IRONSIDES,,0,9034,100110,0,0
Green,1,2960368,OLD IRONSIDES,,0,9034,100110,0,0
Green,210402,2956155,OLD IRONSIDES,,0,9030,100110,0,0
Green,210403,2963357,OLD IRONSIDES,,0,9030,100110,0,0
Green,1,2960367,OLD IRONSIDES,,0,9035,100110,0,0
Green,1,2960366,OLD IRONSIDES,,0,9036,100110,0,0
Green,210402,2956156,OLD IRONSIDES,,0,9031,100110,0,0
Green,210403,2963358,OLD IRONSIDES,,0,9031,100110,0,0
Green,1,2960365,OLD IRONSIDES,,0,9037,100110,0,0
Green,210402,2956157,OLD IRONSIDES,,0,9032,100110,0,0
Green,210403,2963359,OLD IRONSIDES,,0,9032,100110,0,0
Green,1,2960364,OLD IRONSIDES,,0,9030,100110,0,0
Green,1,2960363,OLD IRONSIDES,,0,9031,100110,0,0
Green,210402,2956158,OLD IRONSIDES,,0,9033,100110,0,0
Green,210403,2963360,OLD IRONSIDES,,0,9033,100110,0,0
Green,1,2960362,OLD IRONSIDES,,0,9032,100110,0,0
Green,210402,2956159,OLD IRONSIDES,,0,9034,100110,0,0
Green,210403,2963361,OLD IRONSIDES,,0,9034,100110,0,0
Green,1,2960361,OLD IRONSIDES,,0,9033,100110,0,0
Green,1,2960360,OLD IRONSIDES,,0,9034,100110,0,0
Green,210402,2956160,OLD IRONSIDES,,0,9030,100110,0,0
Green,210403,2963362,OLD IRONSIDES,,0,9030,100110,0,0
Green,1,2960359,OLD IRONSIDES,,0,9035,100110,0,0
Green,210402,2956161,OLD IRONSIDES,,0,9031,100110,0,0
Green,210403,2963363,OLD IRONSIDES,,0,9031,100110,0,0
Green,1,2960358,OLD IRONSIDES,,0,9036,100110,0,0
Green,1,2960357,OLD IRONSIDES,,0,9037,100110,0,0
Green,210402,2956162,OLD IRONSIDES,,0,9032,100110,0,0
Green,210403,2963364,OLD IRONSIDES,,0,9032,100110,0,0
Green,1,2960356,OLD IRONSIDES,,0,9030,100110,0,0
Green,210402,2956163,OLD IRONSIDES,,0,9033,100110,0,0
Green,210403,2963365,OLD IRONSIDES,,0,9033,100110,0,0
Green,1,2960355,OLD IRONSIDES,,0,9031,100110,0,0
Green,1,2960354,OLD IRONSIDES,,0,9032,100110,0,0
Green,210402,2956164,OLD IRONSIDES,,0,9034,100110,0,0
Green,210403,2963366,OLD IRONSIDES,,0,9034,100110,0,0
Green,1,2960353,OLD IRONSIDES,,0,9033,100110,0,0
Green,210402,2956165,OLD IRONSIDES,,0,9030,100110,0,0
Green,210403,2963367,OLD IRONSIDES,,0,9030,100110,0,0
Green,1,2960352,OLD IRONSIDES,,0,9034,100110,0,0
Green,1,2960351,OLD IRONSIDES,,0,9035,100110,0,0
Green,210402,2956166,OLD IRONSIDES,,0,9031,100110,0,0
Green,210403,2963368,OLD IRONSIDES,,0,9031,100110,0,0
Green,1,2960350,OLD IRONSIDES,,0,9036,100110,0,0
Green,210402,2956167,OLD IRONSIDES,,0,9032,100110,0,0
Green,210403,2963369,OLD IRONSIDES,,0,9032,100110,0,0
Green,1,2960349,OLD IRONSIDES,,0,9037,100110,0,0
Green,1,2960348,OLD IRONSIDES,,0,9030,100110,0,0
Green,210402,2956168,OLD IRONSIDES,,0,9033,100110,0,0
Green,210403,2963370,OLD IRONSIDES,,0,9033,100110,0,0
Green,1,2960347,OLD IRONSIDES,,0,9031,100110,0,0
Green,210402,2956169,OLD IRONSIDES,,0,9034,100110,0,0
Green,210403,2963371,OLD IRONSIDES,,0,9034,100110,0,0
Green,1,2960346,OLD IRONSIDES,,0,9032,100110,0,0
Green,1,2960345,OLD IRONSIDES,,0,9033,100110,0,0
Green,210402,2956170,OLD IRONSIDES,,0,9030,100110,0,0
Green,210403,2963372,OLD IRONSIDES,,0,9030,100110,0,0
Green,1,2960344,OLD IRONSIDES,,0,9034,100110,0,0
Green,210402,2956171,OLD IRONSIDES,,0,9031,100110,0,0
Green,210403,2963373,OLD IRONSIDES,,0,9031,100110,0,0
Green,1,2960343,OLD IRONSIDES,,0,9035,100110,0,0
Green,1,2960342,OLD IRONSIDES,,0,9036,100110,0,0
Green,210402,2956172,OLD IRONSIDES,,0,9032,100110,0,0
Green,210403,2963374,OLD IRONSIDES,,0,9032,100110,0,0
Green,1,2960341,OLD IRONSIDES,,0,9037,100110,0,0
Green,210402,2956173,OLD IRONSIDES,,0,9033,100110,0,0
Green,210403,2963375,OLD IRONSIDES,,0,9033,100110,0,0
Green,1,2960340,OLD IRONSIDES,,0,9030,100110,0,0
Green,1,2960339,OLD IRONSIDES,,0,9031,100110,0,0
Green,210402,2956174,OLD IRONSIDES,,0,9034,100110,0,0
Green,210403,2963376,OLD IRONSIDES,,0,9034,100110,0,0
Green,1,2960338,OLD IRONSIDES,,0,9032,100110,0,0
Green,210402,2956175,OLD IRONSIDES,,0,9030,100110,0,0
Green,210403,2963377,OLD IRONSIDES,,0,9030,100110,0,0
Green,1,2960337,OLD IRONSIDES,,0,9034,100110,0,0
Green,210402,2956176,OLD IRONSIDES,,0,9031,100110,0,0
Green,210403,2963378,OLD IRONSIDES,,0,9031,100110,0,0
Green,1,2960336,OLD IRONSIDES,,0,9035,100110,0,0
Green,210402,2956177,OLD IRONSIDES,,0,9032,100110,0,0
Green,210403,2963379,OLD IRONSIDES,,0,9032,100110,0,0
Green,1,2960335,OLD IRONSIDES,,0,9037,100110,0,0
Green,210402,2963144,OLD IRONSIDES,,0,9033,100110,0,0
Green,210403,2963383,OLD IRONSIDES,,0,9033,100110,0,0
Green,1,2960334,OLD IRONSIDES,,0,9030,100110,0,0
Green,210402,2963145,OLD IRONSIDES,,0,9034,100110,0,0
Green,210403,2963384,CIVIC CENTER,,0,9034,100108,0,0
Green,1,2960333,BAYPOINTE,,0,9032,100107,0,0
Green,210402,2963146,OLD IRONSIDES,,0,9030,100110,0,0
Green,210403,2963385,CIVIC CENTER,,0,9030,100108,0,0
Green,1,2960332,OLD IRONSIDES,,0,9034,100110,0,0
Green,210402,2963147,CIVIC CENTER,,0,9031,100108,0,0
Green,210403,2963386,CIVIC CENTER,,0,9031,100108,0,0
Green,1,2960331,CIVIC CENTER,,0,9035,100108,0,0
Green,210402,2963148,CIVIC CENTER,,0,9032,100108,0,0
Green,1,2960330,CIVIC CENTER,,0,9037,100108,0,0
Green,210402,2963149,CIVIC CENTER,,0,9033,100108,0,0
Green,1,2960329,CIVIC CENTER,,0,9030,100108,0,0
Green,1,2960980,WINCHESTER,,1,9032,100115,0,0
Green,1,2960981,WINCHESTER,,1,9034,100115,0,0
Green,1,2960426,WINCHESTER,,1,9035,100111,0,0
Green,210402,2956208,WINCHESTER,,1,9030,100115,0,0
Green,210403,2963417,WINCHESTER,,1,9030,100115,0,0
Green,1,2960425,WINCHESTER,,1,9036,100111,0,0
Green,1,2960424,WINCHESTER,,1,9030,100114,0,0
Green,210402,2956209,WINCHESTER,,1,9031,100115,0,0
Green,210403,2963418,WINCHESTER,,1,9031,100115,0,0
Green,210402,2956180,WINCHESTER,,1,9032,100111,0,0
Green,210403,2963389,WINCHESTER,,1,9032,100111,0,0
Green,1,2960423,WINCHESTER,,1,9031,100111,0,0
Green,210402,2956181,WINCHESTER,,1,9033,100114,0,0
Green,1,2960422,WINCHESTER,,1,9032,100114,0,0
Green,210403,2963390,WINCHESTER,,1,9033,100114,0,0
Green,1,2960421,WINCHESTER,,1,9033,100114,0,0
Green,210402,2956182,WINCHESTER,,1,9034,100114,0,0
Green,210403,2963391,WINCHESTER,,1,9034,100114,0,0
Green,1,2960420,WINCHESTER,,1,9034,100114,0,0
Green,1,2960419,WINCHESTER,,1,9035,100114,0,0
Green,210402,2956183,WINCHESTER,,1,9030,100114,0,0
Green,210403,2963392,WINCHESTER,,1,9030,100114,0,0
Green,1,2960418,WINCHESTER,,1,9036,100114,0,0
Green,210402,2956184,WINCHESTER,,1,9031,100114,0,0
Green,210403,2963393,WINCHESTER,,1,9031,100114,0,0
Green,1,2960417,WINCHESTER,,1,9037,100114,0,0
Green,1,2960416,WINCHESTER,,1,9030,100114,0,0
Green,210402,2956185,WINCHESTER,,1,9032,100114,0,0
Green,210403,2963394,WINCHESTER,,1,9032,100114,0,0
Green,1,2960415,WINCHESTER,,1,9031,100114,0,0
Green,210402,2956186,WINCHESTER,,1,9033,100114,0,0
Green,210403,2963395,WINCHESTER,,1,9033,100114,0,0
Green,1,2960414,WINCHESTER,,1,9032,100114,0,0
Green,1,2960413,WINCHESTER,,1,9033,100114,0,0
Green,210402,2956187,WINCHESTER,,1,9034,100114,0,0
Green,210403,2963396,WINCHESTER,,1,9034,100114,0,0
Green,1,2960412,WINCHESTER,,1,9034,100114,0,0
Green,210402,2956188,WINCHESTER,,1,9030,100114,0,0
Green,210403,2963397,WINCHESTER,,1,9030,100114,0,0
Green,1,2960411,WINCHESTER,,1,9035,100114,0,0
Green,1,2960410,WINCHESTER,,1,9036,100114,0,0
Green,210402,2956189,WINCHESTER,,1,9031,100114,0,0
Green,210403,2963398,WINCHESTER,,1,9031,100114,0,0
Green,1,2960409,WINCHESTER,,1,9037,100114,0,0
Green,210402,2956190,WINCHESTER,,1,9032,100114,0,0
Green,210403,2963399,WINCHESTER,,1,9032,100114,0,0
Green,1,2960408,WINCHESTER,,1,9030,100114,0,0
Green,1,2960407,WINCHESTER,,1,9031,100114,0,0
Green,210402,2956191,WINCHESTER,,1,9033,100114,0,0
Green,210403,2963400,WINCHESTER,,1,9033,100114,0,0
Green,1,2960406,WINCHESTER,,1,9032,100114,0,0
Green,210402,2956192,WINCHESTER,,1,9034,100114,0,0
Green,210403,2963401,WINCHESTER,,1,9034,100114,0,0
Green,1,2960405,WINCHESTER,,1,9033,100114,0,0
Green,1,2960404,WINCHESTER,,1,9034,100114,0,0
Green,210402,2956193,WINCHESTER,,1,9030,100114,0,0
Green,210403,2963402,WINCHESTER,,1,9030,100114,0,0
Green,1,2960403,WINCHESTER,,1,9035,100114,0,0
Green,210402,2956194,WINCHESTER,,1,9031,100114,0,0
