route_id,service_id,trip_id,trip_headsign,direction_id,block_id,shape_id
83,Weekdays,2237217,"OHLONE-CHYNOWETH ",0,8301,83_NB02
83,Weekdays,2237218,"OHLONE-CHYNOWETH ",0,8301,83_NB02
83,Weekdays,2237219,"OHLONE-CHYNOWETH ",0,8301,83_NB02
83,Weekdays,2237220,"OHLONE-CHYNOWETH ",0,8301,83_NB02
83,Weekdays,2237221,"OHLONE-CHYNOWETH ",0,8301,83_NB02
83,Weekdays,2237222,"OHLONE-CHYNOWETH ",0,8301,83_NB02
83,Weekdays,2237223,"OHLONE-CHYNOWETH ",0,8301,83_NB02
83,Weekdays,2237224,"OHLONE-CHYNOWETH ",0,8301,83_NB02
83,Weekdays,2237225,"OHLONE-CHYNOWETH ",0,8301,83_NB02
83,Weekdays,2237226,"OHLONE-CHYNOWETH ",0,8301,83_NB02
83,Weekdays,2237227,"OHLONE-CHYNOWETH ",0,8301,83_NB02
83,Weekdays,2720289,"OHLONE-CHYNOWETH ",0,8301,83_NB02
83,Weekdays,2720290,"OHLONE-CHYNOWETH ",0,8301,83_NB02
83,Weekdays,2720291,"OHLONE-CHYNOWETH ",0,8301,83_NB02
83,Weekdays,2237229,ALMADEN & MCKEAN,1,8301,83_SB01
83,Weekdays,2237230,ALMADEN & MCKEAN,1,8301,83_SB01
83,Weekdays,2237231,ALMADEN & MCKEAN,1,8301,83_SB01
83,Weekdays,2237232,ALMADEN & MCKEAN,1,8301,83_SB01
83,Weekdays,2237233,ALMADEN & MCKEAN,1,8301,83_SB01
83,Weekdays,2237234,ALMADEN & MCKEAN,1,8301,83_SB01
83,Weekdays,2237235,ALMADEN & MCKEAN,1,8301,83_SB01
83,Weekdays,2237236,ALMADEN & MCKEAN,1,8301,83_SB01
83,Weekdays,2237237,ALMADEN & MCKEAN,1,8301,83_SB01
83,Weekdays,2237238,ALMADEN & MCKEAN,1,8301,83_SB01
83,Weekdays,2237239,ALMADEN & MCKEAN,1,8301,83_SB01
83,Weekdays,2237240,ALMADEN & MCKEAN,1,8301,83_SB01
83,Weekdays,2720292,ALMADEN & MCKEAN,1,8301,83_SB01
83,Weekdays,2720293,ALMADEN & MCKEAN,1,8301,83_SB01
84,Weekdays,2416872,ST LOUISE HOSPITAL,0,8401,84_NB01
84,Weekdays,2416414,ST LOUISE HOSPITAL,0,8501,84_NB01
84,Weekdays,2416415,ST LOUISE HOSPITAL,0,8601,84_NB01
84,Weekdays,2416416,ST LOUISE HOSPITAL,0,8401,84_NB01
84,Weekdays,2416417,ST LOUISE HOSPITAL,0,8501,84_NB01
84,Weekdays,2416418,ST LOUISE HOSPITAL,0,8601,84_NB01
84,Weekdays,2416419,ST LOUISE HOSPITAL,0,8401,84_NB01
84,Weekdays,2416420,ST LOUISE HOSPITAL,0,8501,84_NB01
84,Weekdays,2416421,ST LOUISE HOSPITAL,0,8601,84_NB01
84,Weekdays,2416422,ST LOUISE HOSPITAL,0,8401,84_NB01
84,Weekdays,2416423,ST LOUISE HOSPITAL,0,8501,84_NB01
84,Saturday,2237301,ST LOUISE HOSPITAL,0,8401,84_NB01
84,Saturday,2237300,ST LOUISE HOSPITAL,0,8401,84_NB01
84,Saturday,2237299,ST LOUISE HOSPITAL,0,8401,84_NB01
84,Saturday,2237298,ST LOUISE HOSPITAL,0,8401,84_NB01
84,Saturday,2237297,ST LOUISE HOSPITAL,0,8401,84_NB01
84,Saturday,2237296,ST LOUISE HOSPITAL,0,8401,84_NB01
84,Saturday,2237295,ST LOUISE HOSPITAL,0,8401,84_NB01
84,Saturday,2237294,ST LOUISE HOSPITAL,0,8401,84_NB01
84,Sunday,2417000,ST LOUISE HOSPITAL,0,8401,84_NB01
84,Sunday,2416999,ST LOUISE HOSPITAL,0,8401,84_NB01
84,Sunday,2416998,ST LOUISE HOSPITAL,0,8401,84_NB01
84,Sunday,2416997,ST LOUISE HOSPITAL,0,8401,84_NB01
84,Sunday,2416996,ST LOUISE HOSPITAL,0,8401,84_NB01
84,Sunday,2416995,ST LOUISE HOSPITAL,0,8401,84_NB01
84,Sunday,2416994,ST LOUISE HOSPITAL,0,8401,84_NB01
84,Sunday,2416993,ST LOUISE HOSPITAL,0,8401,84_NB01
84,Weekdays,2416955,GILROY TRANSIT CTR,1,8501,84_SB01
84,Weekdays,2416518,GILROY TRANSIT CTR,1,8601,84_SB01
84,Weekdays,2416519,GILROY TRANSIT CTR,1,8401,84_SB01
84,Weekdays,2416520,GILROY TRANSIT CTR,1,8501,84_SB01
84,Weekdays,2416521,GILROY TRANSIT CTR,1,8601,84_SB01
84,Weekdays,2416522,GILROY TRANSIT CTR,1,8401,84_SB01
84,Weekdays,2416523,GILROY TRANSIT CTR,1,8501,84_SB01
84,Weekdays,2416524,GILROY TRANSIT CTR,1,8601,84_SB01
84,Weekdays,2416525,GILROY TRANSIT CTR,1,8401,84_SB01
84,Weekdays,2416526,GILROY TRANSIT CTR,1,8501,84_SB01
84,Weekdays,2416527,GILROY TRANSIT CTR,1,8601,84_SB01
84,Weekdays,2416528,GILROY TRANSIT CTR,1,8401,84_SB01
84,Saturday,2416530,GILROY TRANSIT CTR,1,8501,84_SB01
84,Saturday,2416531,GILROY TRANSIT CTR,1,8501,84_SB01
84,Saturday,2416532,GILROY TRANSIT CTR,1,8501,84_SB01
84,Saturday,2416533,GILROY TRANSIT CTR,1,8501,84_SB01
84,Saturday,2416534,GILROY TRANSIT CTR,1,8501,84_SB01
84,Saturday,2416535,GILROY TRANSIT CTR,1,8501,84_SB01
84,Saturday,2416536,GILROY TRANSIT CTR,1,8501,84_SB01
84,Saturday,2416537,GILROY TRANSIT CTR,1,8501,84_SB01
84,Saturday,2416538,GILROY TRANSIT CTR,1,8501,84_SB01
84,Sunday,2417001,GILROY TRANSIT CTR,1,8501,84_SB01
84,Sunday,2417002,GILROY TRANSIT CTR,1,8501,84_SB01
84,Sunday,2417003,GILROY TRANSIT CTR,1,8501,84_SB01
84,Sunday,2417004,GILROY TRANSIT CTR,1,8501,84_SB01
84,Sunday,2417005,GILROY TRANSIT CTR,1,8501,84_SB01
84,Sunday,2417006,GILROY TRANSIT CTR,1,8501,84_SB01
84,Sunday,2417007,GILROY TRANSIT CTR,1,8501,84_SB01
84,Sunday,2417008,GILROY TRANSIT CTR,1,8501,84_SB01
84,Sunday,2417009,GILROY TRANSIT CTR,1,8501,84_SB01
87,Weekdays,2237401,BURNETT AVE,0,8701,87_NB01
87,Weekdays,2237404,BURNETT AVE,0,8701,87_NB01
87,Weekdays,2237405,BURNETT AVE,0,8701,87_NB01
87,Weekdays,2237406,BURNETT AVE,0,8702,87_NB01
87,Weekdays,2237407,BURNETT AVE,0,8702,87_NB01
87,Weekdays,2237402,BURNETT AVE,0,8702,87_NB01
87,Weekdays,2237403,BURNETT AVE,0,8702,87_NB01
87,Weekdays,2733722,BURNETT AVE,0,308,87_NBSD2
87,Weekdays,2237410,"MORGAN HILL CIVIC CENTER ",1,8701,87_SB01
87,Weekdays,2237417,"MORGAN HILL CIVIC CENTER ",1,8701,87_SB01
87,Weekdays,2237418,"MORGAN HILL CIVIC CENTER ",1,8701,87_SB01
87,Weekdays,2237411,"MORGAN HILL CIVIC CENTER ",1,8702,87_SB01
87,Weekdays,2237412,"MORGAN HILL CIVIC CENTER ",1,8702,87_SB01
87,Weekdays,2237413,"MORGAN HILL CIVIC CENTER ",1,8702,87_SB01
87,Weekdays,2237414,"MORGAN HILL CIVIC CENTER ",1,8702,87_SB01
87,Weekdays,2237416,"MORGAN HILL CIVIC CENTER ",1,711,87_SBSD1
86,Weekdays,2416477,GILROY TRANSIT CTR,0,8601,86_NB01
86,Weekdays,2416478,GILROY TRANSIT CTR,0,8601,86_NB01
86,Weekdays,2416479,GILROY TRANSIT CTR,0,8501,86_NB01
86,Weekdays,2416480,GILROY TRANSIT CTR,0,8401,86_NB01
86,Weekdays,2416481,GILROY TRANSIT CTR,0,8601,86_NB01
86,Weekdays,2416482,GILROY TRANSIT CTR,0,8501,86_NB01
86,Weekdays,2416483,GILROY TRANSIT CTR,0,8401,86_NB01
86,Weekdays,2416484,GILROY TRANSIT CTR,0,8601,86_NB01
86,Weekdays,2416485,GILROY TRANSIT CTR,0,8501,86_NB01
86,Weekdays,2416486,GILROY TRANSIT CTR,0,8401,86_NB01
86,Weekdays,2416487,GILROY TRANSIT CTR,0,8601,86_NB01
86,Weekdays,2416488,GILROY TRANSIT CTR,0,8501,86_NB01
86,Weekdays,2416489,GILROY TRANSIT CTR,0,8401,86_NB01
86,Weekdays,2416490,GILROY TRANSIT CTR,0,8601,86_NB01
86,Weekdays,2416491,GILROY TRANSIT CTR,0,8501,86_NB01
86,Weekdays,2416492,GILROY TRANSIT CTR,0,8401,86_NB01
86,Weekdays,2416493,GILROY TRANSIT CTR,0,8601,86_NB01
86,Weekdays,2416494,GILROY TRANSIT CTR,0,8501,86_NB01
86,Weekdays,2416495,GILROY TRANSIT CTR,0,8401,86_NB01
86,Weekdays,2416496,GILROY TRANSIT CTR,0,8601,86_NB01
86,Weekdays,2416497,GILROY TRANSIT CTR,0,8501,86_NB01
86,Weekdays,2416498,GILROY TRANSIT CTR,0,8401,86_NB01
86,Weekdays,2416499,GILROY TRANSIT CTR,0,8601,86_NB01
86,Weekdays,2416500,GILROY TRANSIT CTR,0,8601,86_NB01
86,Weekdays,2416501,GILROY TRANSIT CTR,0,8601,86_NB01
86,Weekdays,2416502,GILROY TRANSIT CTR,0,8601,86_NB01
86,Weekdays,2416503,GILROY TRANSIT CTR,0,8601,86_NB01
86,Weekdays,2416504,GILROY TRANSIT CTR,0,8601,86_NB01
86,Weekdays,2416505,GILROY TRANSIT CTR,0,8601,86_NB01
86,Weekdays,2416448,GAVILAN COLLEGE,1,8601,86_SB01
86,Weekdays,2416449,GAVILAN COLLEGE,1,8601,86_SB01
86,Weekdays,2416450,GAVILAN COLLEGE,1,8501,86_SB01
86,Weekdays,2416451,GAVILAN COLLEGE,1,8401,86_SB01
86,Weekdays,2416452,GAVILAN COLLEGE,1,8601,86_SB01
86,Weekdays,2416453,GAVILAN COLLEGE,1,8501,86_SB01
86,Weekdays,2416454,GAVILAN COLLEGE,1,8401,86_SB01
86,Weekdays,2416455,GAVILAN COLLEGE,1,8601,86_SB01
86,Weekdays,2416456,GAVILAN COLLEGE,1,8501,86_SB01
86,Weekdays,2416457,GAVILAN COLLEGE,1,8401,86_SB01
86,Weekdays,2416458,GAVILAN COLLEGE,1,8601,86_SB01
86,Weekdays,2416459,GAVILAN COLLEGE,1,8501,86_SB01
86,Weekdays,2416460,GAVILAN COLLEGE,1,8401,86_SB01
86,Weekdays,2416461,GAVILAN COLLEGE,1,8601,86_SB01
86,Weekdays,2416462,GAVILAN COLLEGE,1,8501,86_SB01
86,Weekdays,2416463,GAVILAN COLLEGE,1,8401,86_SB01
86,Weekdays,2416464,GAVILAN COLLEGE,1,8601,86_SB01
86,Weekdays,2416465,GAVILAN COLLEGE,1,8501,86_SB01
86,Weekdays,2416466,GAVILAN COLLEGE,1,8401,86_SB01
86,Weekdays,2416467,GAVILAN COLLEGE,1,8601,86_SB01
86,Weekdays,2416468,GAVILAN COLLEGE,1,8501,86_SB01
86,Weekdays,2416469,GAVILAN COLLEGE,1,8401,86_SB01
86,Weekdays,2416470,GAVILAN COLLEGE,1,8601,86_SB01
86,Weekdays,2416471,GAVILAN COLLEGE,1,8601,86_SB01
86,Weekdays,2416472,GAVILAN COLLEGE,1,8601,86_SB01
86,Weekdays,2416473,GAVILAN COLLEGE,1,8601,86_SB01
86,Weekdays,2416474,GAVILAN COLLEGE,1,8601,86_SB01
86,Weekdays,2416475,GAVILAN COLLEGE,1,8601,86_SB01
86,Weekdays,2416476,GAVILAN COLLEGE,1,8601,86_SB01
85,Weekdays,2237675,ST LOUISE HOSPITAL,0,8501,85_NB01
85,Weekdays,2237674,ST LOUISE HOSPITAL,0,8601,85_NB01
85,Weekdays,2416404,ST LOUISE HOSPITAL,0,8401,85_NB01
85,Weekdays,2416405,ST LOUISE HOSPITAL,0,8501,85_NB01
85,Weekdays,2416406,ST LOUISE HOSPITAL,0,8601,85_NB01
85,Weekdays,2416407,ST LOUISE HOSPITAL,0,8401,85_NB01
85,Weekdays,2416408,ST LOUISE HOSPITAL,0,8501,85_NB01
85,Weekdays,2416409,ST LOUISE HOSPITAL,0,8601,85_NB01
85,Weekdays,2416410,ST LOUISE HOSPITAL,0,8401,85_NB01
85,Weekdays,2416411,ST LOUISE HOSPITAL,0,8501,85_NB01
85,Weekdays,2416412,ST LOUISE HOSPITAL,0,8601,85_NB01
85,Weekdays,2416413,ST LOUISE HOSPITAL,0,8401,85_NB01
85,Saturday,2237705,ST LOUISE HOSPITAL,0,8501,85_NB01
85,Saturday,2237704,ST LOUISE HOSPITAL,0,8501,85_NB01
85,Saturday,2237703,ST LOUISE HOSPITAL,0,8501,85_NB01
85,Saturday,2237702,ST LOUISE HOSPITAL,0,8501,85_NB01
85,Saturday,2237701,ST LOUISE HOSPITAL,0,8501,85_NB01
85,Saturday,2237700,ST LOUISE HOSPITAL,0,8501,85_NB01
85,Saturday,2237699,ST LOUISE HOSPITAL,0,8501,85_NB01
85,Saturday,2237698,ST LOUISE HOSPITAL,0,8501,85_NB01
85,Saturday,2237697,ST LOUISE HOSPITAL,0,8501,85_NB01
85,Sunday,2417019,ST LOUISE HOSPITAL,0,8501,85_NB01
85,Sunday,2417018,ST LOUISE HOSPITAL,0,8501,85_NB01
85,Sunday,2417017,ST LOUISE HOSPITAL,0,8501,85_NB01
85,Sunday,2417016,ST LOUISE HOSPITAL,0,8501,85_NB01
85,Sunday,2417015,ST LOUISE HOSPITAL,0,8501,85_NB01
85,Sunday,2417014,ST LOUISE HOSPITAL,0,8501,85_NB01
85,Sunday,2417013,ST LOUISE HOSPITAL,0,8501,85_NB01
85,Sunday,2417012,ST LOUISE HOSPITAL,0,8501,85_NB01
85,Sunday,2417011,ST LOUISE HOSPITAL,0,8501,85_NB01
85,Weekdays,2416446,GILROY TRANSIT CENTER,1,8401,85_SB01
85,Weekdays,2416507,GILROY TRANSIT CENTER,1,8501,85_SB01
85,Weekdays,2416508,GILROY TRANSIT CENTER,1,8601,85_SB01
85,Weekdays,2416509,GILROY TRANSIT CENTER,1,8401,85_SB01
85,Weekdays,2416510,GILROY TRANSIT CENTER,1,8501,85_SB01
85,Weekdays,2416511,GILROY TRANSIT CENTER,1,8601,85_SB01
85,Weekdays,2416512,GILROY TRANSIT CENTER,1,8401,85_SB01
85,Weekdays,2416513,GILROY TRANSIT CENTER,1,8501,85_SB01
85,Weekdays,2416514,GILROY TRANSIT CENTER,1,8601,85_SB01
85,Weekdays,2416515,GILROY TRANSIT CENTER,1,8401,85_SB01
85,Weekdays,2416516,GILROY TRANSIT CENTER,1,8501,85_SB01
85,Saturday,2416539,GILROY TRANSIT CENTER,1,8401,85_SB01
85,Saturday,2416540,GILROY TRANSIT CENTER,1,8401,85_SB01
85,Saturday,2416541,GILROY TRANSIT CENTER,1,8401,85_SB01
85,Saturday,2416542,GILROY TRANSIT CENTER,1,8401,85_SB01
85,Saturday,2416543,GILROY TRANSIT CENTER,1,8401,85_SB01
85,Saturday,2416544,GILROY TRANSIT CENTER,1,8401,85_SB01
85,Saturday,2416545,GILROY TRANSIT CENTER,1,8401,85_SB01
85,Saturday,2416546,GILROY TRANSIT CENTER,1,8401,85_SB01
85,Sunday,2417020,GILROY TRANSIT CENTER,1,8401,85_SB01
85,Sunday,2417021,GILROY TRANSIT CENTER,1,8401,85_SB01
85,Sunday,2417022,GILROY TRANSIT CENTER,1,8401,85_SB01
85,Sunday,2417023,GILROY TRANSIT CENTER,1,8401,85_SB01
85,Sunday,2417024,GILROY TRANSIT CENTER,1,8401,85_SB01
85,Sunday,2417025,GILROY TRANSIT CENTER,1,8401,85_SB01
85,Sunday,2417026,GILROY TRANSIT CENTER,1,8401,85_SB01
85,Sunday,2417027,GILROY TRANSIT CENTER,1,8401,85_SB01
22,Weekdays,2425022,EASTRIDGE,0,2246,22_EB02
22,Weekdays,2425058,EASTRIDGE,0,2248,22_EB02
22,Weekdays,2425091,EASTRIDGE,0,2257,22_EB02
22,Weekdays,2425093,EASTRIDGE,0,2258,22_EB02
22,Weekdays,2425078,EASTRIDGE,0,2253,22_EB04
22,Weekdays,2427065,EASTRIDGE,0,2243,22_EB04
22,Weekdays,2425079,EASTRIDGE,0,2608,22_EB04
22,Weekdays,2425044,EASTRIDGE,0,2259,22_EB04
22,Weekdays,2425045,EASTRIDGE,0,2249,22_EB04
22,Weekdays,2425046,EASTRIDGE,0,2250,22_EB04
22,Weekdays,2425092,EASTRIDGE,0,2251,22_EB04
22,Weekdays,2425094,EASTRIDGE,0,2252,22_EB04
22,Weekdays,2425053,EASTRIDGE,0,2253,22_EB04
22,Weekdays,2425047,EASTRIDGE,0,2254,22_EB04
22,Weekdays,2425048,EASTRIDGE,0,2255,22_EB04
22,Weekdays,2425026,EASTRIDGE,0,2242,22_EB04
22,Weekdays,2425095,EASTRIDGE,0,2241,22_EB04
22,Weekdays,2425080,EASTRIDGE,0,2243,22_EB04
22,Weekdays,2425025,EASTRIDGE,0,2256,22_EB04
22,Weekdays,2425024,EASTRIDGE,0,2244,22_EB04
22,Weekdays,2425073,EASTRIDGE,0,2245,22_EB04
22,Weekdays,2425081,EASTRIDGE,0,2261,22_EB04
22,Weekdays,2425074,EASTRIDGE,0,2247,22_EB04
22,Weekdays,2425083,EASTRIDGE,0,2259,22_EB04
22,Weekdays,2425084,EASTRIDGE,0,2246,22_EB04
22,Weekdays,2425055,EASTRIDGE,0,2249,22_EB04
22,Weekdays,2425035,EASTRIDGE,0,2248,22_EB04
22,Weekdays,2425085,EASTRIDGE,0,2250,22_EB04
22,Weekdays,2425086,EASTRIDGE,0,2257,22_EB04
22,Weekdays,2425087,EASTRIDGE,0,2251,22_EB04
22,Weekdays,2425066,EASTRIDGE,0,2258,22_EB04
22,Weekdays,2425088,EASTRIDGE,0,2252,22_EB04
22,Weekdays,2425089,EASTRIDGE,0,2253,22_EB04
22,Weekdays,2425090,EASTRIDGE,0,2254,22_EB04
22,Weekdays,2425067,EASTRIDGE,0,2255,22_EB04
22,Weekdays,2425068,EASTRIDGE,0,2242,22_EB04
22,Weekdays,2425065,EASTRIDGE,0,2241,22_EB04
22,Weekdays,2425042,EASTRIDGE,0,2243,22_EB04
22,Weekdays,2425041,EASTRIDGE,0,2260,22_EB04
22,Weekdays,2425059,EASTRIDGE,0,2256,22_EB04
22,Weekdays,2425060,EASTRIDGE,0,2244,22_EB04
22,Weekdays,2425064,EASTRIDGE,0,2245,22_EB04
22,Weekdays,2425062,EASTRIDGE,0,2261,22_EB04
22,Weekdays,2425063,EASTRIDGE,0,2247,22_EB04
22,Weekdays,2425071,EASTRIDGE,0,2259,22_EB04
22,Weekdays,2425072,EASTRIDGE,0,2246,22_EB04
22,Weekdays,2425075,EASTRIDGE,0,2249,22_EB04
22,Weekdays,2425030,EASTRIDGE,0,2262,22_EB04
22,Weekdays,2425076,EASTRIDGE,0,2248,22_EB04
22,Weekdays,2425031,EASTRIDGE,0,2250,22_EB04
22,Weekdays,2425077,EASTRIDGE,0,2257,22_EB04
22,Weekdays,2425032,EASTRIDGE,0,2251,22_EB04
22,Weekdays,2425033,EASTRIDGE,0,2258,22_EB04
22,Weekdays,2425049,EASTRIDGE,0,2252,22_EB04
22,Weekdays,2425034,EASTRIDGE,0,2253,22_EB04
22,Weekdays,2425050,EASTRIDGE,0,2254,22_EB04
22,Weekdays,2425051,EASTRIDGE,0,2255,22_EB04
22,Weekdays,2425036,EASTRIDGE,0,2242,22_EB04
22,Weekdays,2425038,EASTRIDGE,0,2260,22_EB04
22,Weekdays,2426948,EASTRIDGE,0,2256,22_EB04
22,Weekdays,2426947,EASTRIDGE,0,2245,22_EB04
22,Weekdays,2425039,EASTRIDGE,0,2247,22_EB04
22,Weekdays,2425027,EASTRIDGE,0,2246,22_EB04
22,Weekdays,2425028,EASTRIDGE,0,2249,22_EB04
22,Weekdays,2425029,EASTRIDGE,0,2248,22_EB04
22,Weekdays,2425082,EASTRIDGE,0,2257,22_EB04
22,Weekdays,2427067,EASTRIDGE,0,2251,22_EB04
22,Weekdays,2427068,EASTRIDGE,0,2258,22_EB04
22,Weekdays,2425023,EASTRIDGE,0,2253,22_EB04
22,Weekdays,2427066,EASTRIDGE,0,2260,22_EB04
22,Weekdays,2425056,EASTRIDGE,0,2257,22_EB04
22,Weekdays,2425057,EASTRIDGE,0,2260,22_EB04
22,Saturday,2237992,EASTRIDGE,0,2242,22_EB04
22,Saturday,2427294,EASTRIDGE,0,2248,22_EB04
22,Saturday,2238011,EASTRIDGE,0,2251,22_EB04
22,Saturday,2238012,EASTRIDGE,0,2261,22_EB04
22,Saturday,2238013,EASTRIDGE,0,2245,22_EB04
22,Saturday,2238014,EASTRIDGE,0,2255,22_EB04
22,Saturday,2238015,EASTRIDGE,0,2257,22_EB04
22,Saturday,2238016,EASTRIDGE,0,2259,22_EB04
22,Saturday,2238017,EASTRIDGE,0,2242,22_EB04
22,Saturday,2238018,EASTRIDGE,0,2243,22_EB04
22,Saturday,2238019,EASTRIDGE,0,2241,22_EB04
22,Saturday,2238020,EASTRIDGE,0,2258,22_EB04
22,Saturday,2238021,EASTRIDGE,0,2249,22_EB04
22,Saturday,2238023,EASTRIDGE,0,2247,22_EB04
22,Saturday,2238058,EASTRIDGE,0,2248,22_EB04
22,Saturday,2238024,EASTRIDGE,0,2256,22_EB04
22,Saturday,2238059,EASTRIDGE,0,2250,22_EB04
22,Saturday,2238025,EASTRIDGE,0,2251,22_EB04
22,Saturday,2238026,EASTRIDGE,0,2244,22_EB04
22,Saturday,2238042,EASTRIDGE,0,2252,22_EB04
22,Saturday,2238027,EASTRIDGE,0,2261,22_EB04
22,Saturday,2238043,EASTRIDGE,0,2245,22_EB04
22,Saturday,2238044,EASTRIDGE,0,2253,22_EB04
22,Saturday,2238028,EASTRIDGE,0,2254,22_EB04
22,Saturday,2238045,EASTRIDGE,0,2255,22_EB04
22,Saturday,2238029,EASTRIDGE,0,2260,22_EB04
22,Saturday,2238030,EASTRIDGE,0,2257,22_EB04
22,Saturday,2238046,EASTRIDGE,0,2259,22_EB04
22,Saturday,2238031,EASTRIDGE,0,2242,22_EB04
22,Saturday,2238047,EASTRIDGE,0,2243,22_EB04
22,Saturday,2238048,EASTRIDGE,0,2241,22_EB04
22,Saturday,2238032,EASTRIDGE,0,2258,22_EB04
22,Saturday,2238049,EASTRIDGE,0,2249,22_EB04
22,Saturday,2238033,EASTRIDGE,0,2247,22_EB04
22,Saturday,2238034,EASTRIDGE,0,2248,22_EB04
22,Saturday,2238050,EASTRIDGE,0,2256,22_EB04
22,Saturday,2238035,EASTRIDGE,0,2250,22_EB04
22,Saturday,2238051,EASTRIDGE,0,2246,22_EB04
22,Saturday,2238052,EASTRIDGE,0,2251,22_EB04
22,Saturday,2238036,EASTRIDGE,0,2244,22_EB04
22,Saturday,2238053,EASTRIDGE,0,2252,22_EB04
22,Saturday,2238037,EASTRIDGE,0,2261,22_EB04
22,Saturday,2238038,EASTRIDGE,0,2245,22_EB04
22,Saturday,2238054,EASTRIDGE,0,2253,22_EB04
22,Saturday,2238039,EASTRIDGE,0,2254,22_EB04
22,Saturday,2238055,EASTRIDGE,0,2255,22_EB04
22,Saturday,2238056,EASTRIDGE,0,2260,22_EB04
22,Saturday,2238040,EASTRIDGE,0,2257,22_EB04
22,Saturday,2238057,EASTRIDGE,0,2259,22_EB04
22,Saturday,2238041,EASTRIDGE,0,2242,22_EB04
22,Saturday,2237994,EASTRIDGE,0,2243,22_EB04
22,Saturday,2237995,EASTRIDGE,0,2241,22_EB04
22,Saturday,2237996,EASTRIDGE,0,2258,22_EB04
22,Saturday,2237997,EASTRIDGE,0,2247,22_EB04
22,Saturday,2237998,EASTRIDGE,0,2248,22_EB04
22,Saturday,2237999,EASTRIDGE,0,2256,22_EB04
22,Saturday,2238000,EASTRIDGE,0,2250,22_EB04
22,Saturday,2238001,EASTRIDGE,0,2246,22_EB04
22,Saturday,2238002,EASTRIDGE,0,2244,22_EB04
22,Saturday,2238003,EASTRIDGE,0,2252,22_EB04
22,Saturday,2238060,EASTRIDGE,0,2253,22_EB04
22,Saturday,2238004,EASTRIDGE,0,2254,22_EB04
22,Saturday,2238005,EASTRIDGE,0,2255,22_EB04
22,Saturday,2238006,EASTRIDGE,0,2260,22_EB04
22,Saturday,2237988,EASTRIDGE,0,2259,22_EB04
22,Saturday,2237991,EASTRIDGE,0,2241,22_EB04
22,Saturday,2238007,EASTRIDGE,0,2247,22_EB04
22,Saturday,2237990,EASTRIDGE,0,2606,22_EB04
22,Saturday,2238010,EASTRIDGE,0,2254,22_EB04
22,Saturday,2238022,EASTRIDGE,0,2247,22_EB04
22,Sunday,2238137,EASTRIDGE,0,2243,22_EB04
22,Sunday,2427297,EASTRIDGE,0,2603,22_EB04
22,Sunday,2238175,EASTRIDGE,0,2252,22_EB04
22,Sunday,2238176,EASTRIDGE,0,2253,22_EB04
22,Sunday,2238198,EASTRIDGE,0,2257,22_EB04
22,Sunday,2238177,EASTRIDGE,0,2258,22_EB04
22,Sunday,2238178,EASTRIDGE,0,2259,22_EB04
22,Sunday,2238179,EASTRIDGE,0,2243,22_EB04
22,Sunday,2238180,EASTRIDGE,0,2255,22_EB04
22,Sunday,2238181,EASTRIDGE,0,2245,22_EB04
22,Sunday,2238182,EASTRIDGE,0,2246,22_EB04
22,Sunday,2238183,EASTRIDGE,0,2261,22_EB04
22,Sunday,2238184,EASTRIDGE,0,2248,22_EB04
22,Sunday,2238185,EASTRIDGE,0,2256,22_EB04
22,Sunday,2238186,EASTRIDGE,0,2250,22_EB04
22,Sunday,2238187,EASTRIDGE,0,2251,22_EB04
22,Sunday,2238188,EASTRIDGE,0,2252,22_EB04
22,Sunday,2238189,EASTRIDGE,0,2254,22_EB04
22,Sunday,2238190,EASTRIDGE,0,2253,22_EB04
22,Sunday,2238191,EASTRIDGE,0,2241,22_EB04
22,Sunday,2238192,EASTRIDGE,0,2249,22_EB04
22,Sunday,2238193,EASTRIDGE,0,2257,22_EB04
22,Sunday,2238194,EASTRIDGE,0,2258,22_EB04
22,Sunday,2238195,EASTRIDGE,0,2242,22_EB04
22,Sunday,2238196,EASTRIDGE,0,2259,22_EB04
22,Sunday,2238197,EASTRIDGE,0,2243,22_EB04
22,Sunday,2238139,EASTRIDGE,0,2260,22_EB04
22,Sunday,2238140,EASTRIDGE,0,2255,22_EB04
22,Sunday,2238141,EASTRIDGE,0,2245,22_EB04
22,Sunday,2238142,EASTRIDGE,0,2246,22_EB04
22,Sunday,2238143,EASTRIDGE,0,2261,22_EB04
22,Sunday,2238144,EASTRIDGE,0,2247,22_EB04
22,Sunday,2238145,EASTRIDGE,0,2248,22_EB04
22,Sunday,2238146,EASTRIDGE,0,2256,22_EB04
22,Sunday,2238147,EASTRIDGE,0,2250,22_EB04
22,Sunday,2238148,EASTRIDGE,0,2251,22_EB04
22,Sunday,2238149,EASTRIDGE,0,2252,22_EB04
22,Sunday,2238150,EASTRIDGE,0,2254,22_EB04
22,Sunday,2238151,EASTRIDGE,0,2253,22_EB04
22,Sunday,2238152,EASTRIDGE,0,2241,22_EB04
22,Sunday,2238153,EASTRIDGE,0,2244,22_EB04
22,Sunday,2238154,EASTRIDGE,0,2249,22_EB04
22,Sunday,2238155,EASTRIDGE,0,2257,22_EB04
22,Sunday,2238156,EASTRIDGE,0,2258,22_EB04
22,Sunday,2238157,EASTRIDGE,0,2242,22_EB04
22,Sunday,2238158,EASTRIDGE,0,2259,22_EB04
22,Sunday,2238159,EASTRIDGE,0,2243,22_EB04
